symbol,timestamp,timezone,open,high,low,close,volume,source_path
SPY,2025-04-11 19:10:00,US/Eastern,533.68,533.98,533.66,533.9796,3574,data/SPY/2025-04-14.json
SPY,2025-04-11 19:15:00,US/Eastern,533.7,533.98,533.7,533.71,2018,data/SPY/2025-04-14.json
SPY,2025-04-11 19:20:00,US/Eastern,533.7,533.94,533.66,533.7986,2455,data/SPY/2025-04-14.json
SPY,2025-04-11 19:25:00,US/Eastern,533.77,533.94,533.7,533.85,2544,data/SPY/2025-04-14.json
SPY,2025-04-11 19:30:00,US/Eastern,533.85,533.85,533.75,533.81,761,data/SPY/2025-04-14.json
SPY,2025-04-11 19:35:00,US/Eastern,533.78,533.94,533.76,533.88,5336,data/SPY/2025-04-14.json
SPY,2025-04-11 19:40:00,US/Eastern,533.7701,533.93,533.75,533.855,2581,data/SPY/2025-04-14.json
SPY,2025-04-11 19:45:00,US/Eastern,533.88,533.98,533.8,533.94,4087,data/SPY/2025-04-14.json
SPY,2025-04-11 19:50:00,US/Eastern,533.89,534,533.87,533.98,6300,data/SPY/2025-04-14.json
SPY,2025-04-11 19:55:00,US/Eastern,533.9994,534.29,533.98,534.29,12272,data/SPY/2025-04-14.json
SPY,2025-04-11 20:00:00,US/Eastern,533.94,533.94,533.94,533.94,1374075,data/SPY/2025-04-14.json
SPY,2025-04-14 11:45:00,US/Eastern,538.18,538.29,535.67,535.9,945853,data/SPY/2025-04-15.json
SPY,2025-04-14 11:50:00,US/Eastern,535.88,536.3,535.23,536.1951,964686,data/SPY/2025-04-15.json
